FECHA,NOMBRE,PUESTO,dolarAsignacion,dolarBruto
2017-05-01,"FERNANDEZ, DIEGO HERNAN",SECRETARIO DE INTEGRACION SOCIAL Y URBANA,0.0,4831.56
2017-05-01,"FREDA, MONICA BEATRIZ",SINDICATURA GENERAL DE LA CIUDAD,0.0,5955.81
2017-05-01,"FREIRE, ANDRES","MINISTRO DE MODERNIZACION, INNOVACION Y TECNOLOGIA",0.0,7763.94
2017-05-01,"GIUSTI, JOSE LUIS",SECRETARIO DE SEGURIDAD,0.0,4837.81
2017-05-01,"LEGUIZAMON, ISABELLA KARINA","PRESIDENTE DEL CONSEJO DE LOS DERECHOS DE NIÑAS, NIÑOS Y ADOLESCENTES",0.0,4814.44
2017-05-01,"LOPEZ, MATIAS",SECRETARIO DE DEPORTES Y DESARROLLO CIUDADANO,0.0,4831.56
2017-05-01,"MACCHIAVELLI, EDUARDO ALBERTO",MINISTRO DE AMBIENTE Y ESPACIO PUBLICO,0.0,5535.38
2017-05-01,"MENDEZ, JUAN JOSE",SECRETARIO DE TRANSPORTE,0.0,4932.75
2017-05-01,"MIGUEL, FELIPE OSCAR",JEFE DE GABINETE DE MINISTROS,0.0,5262.44
2017-05-01,"MOCCIA, FRANCO",MINISTRO DE DESARROLLO URBANO Y TRANSPORTE,0.0,5379.75
2017-05-01,"MONTIEL, MARIA LETICIA",SECRETARIO LEGAL Y TECNICA,0.0,5348.12
2017-05-01,"MURA, MARTIN",MINISTRO DE HACIENDA,0.0,5301.5
2017-05-01,"NACHON, MARCELO JORGE",SECRETARIO DE MEDIOS,0.0,5348.12
2017-05-01,"OCAMPO, FERNANDO MARTIN",MINISTRO DE JUSTICIA Y SEGURIDAD,0.0,6430.5
2017-05-01,"PETITT, ANGEL JORGE",MINISTRO DE CULTURA,0.0,5317.25
2017-05-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",JEFE DE GOBIERNO,0.0,3649.31
2017-05-01,"ROMERO, CLAUDIO ARIEL",SECRETARIO DE TERCERA EDAD,0.0,5229.5
2017-05-01,"SANTILLI, DIEGO CESAR",VICE JEFE DE GOBIERNO,0.0,3788.12
2017-05-01,"SCRENCI SILVA, BRUNO GUIDO",MINISTRO DE GOBIERNO,0.0,5545.88
2017-05-01,"STRAFACE, FERNANDO DIEGO",SECRETARIO DE GENERAL Y RELACIONES INTERNACIONALES,0.0,5572.5
2017-05-01,"TAGLIAFERRI, GUADALUPE",MINISTRO DE HABITAT Y DESARROLLO HUMANO,0.0,5379.75
2017-05-01,"UHALDE, MARIA PAULA",SECRETARIO DE CULTURA CIUDADANA Y FUNCION PUBLICA,0.0,4876.56
2017-06-01,"ACUÑA, MARIA SOLEDAD",MINISTRO DE EDUCACION,0.0,9798.5
2017-06-01,"ASTARLOA, GABRIEL MARIA",PROCURADOR GENERAL,0.0,14882.12
2017-06-01,"BENEGAS, FERNANDO",SECRETARIO DE PLANEAMIENTO,0.0,8838.19
2017-06-01,"BOU PEREZ, ANA MARIA",MINISTRO DE SALUD,0.0,9327.38
2017-06-01,"COELHO CHICANO, CHRISTIAN",SUBSECRETARIO DE CONTENIDOS,0.0,8824.25
2017-06-01,"COSTANTINO, SERGIO GABRIEL",SECRETARIO DE DESCENTRALIZACION,0.0,8901.31
2017-06-01,"D'ALESSANDRO, MARCELO SILVIO",SECRETARIO DE SEGURIDAD,0.0,8824.25
2017-06-01,"DI BENEDETTO, FEDERICO",SUBSECRETARIO DE COMUNICACION,0.0,8824.25
2017-06-01,"FERNANDEZ, DIEGO HERNAN",SECRETARIO DE INTEGRACION SOCIAL Y URBANA,0.0,8811.75
2017-06-01,"FREDA, MONICA BEATRIZ",SINDICATURA GENERAL DE LA CIUDAD,0.0,9929.75
2017-06-01,"FREIRE, ANDRES","MINISTRO DE MODERNIZACION, INNOVACION Y TECNOLOGIA",0.0,9968.62
2017-06-01,"GIUSTI, JOSE LUIS",SECRETARIO DE SEGURIDAD,0.0,8818.0
2017-06-01,"LEGUIZAMON, ISABELLA KARINA","PRESIDENTE DEL CONSEJO DE LOS DERECHOS DE NIÑAS, NIÑOS Y ADOLESCENTES",0.0,8723.62
2017-06-01,"LOPEZ, MATIAS",SECRETARIO DE DEPORTES Y DESARROLLO CIUDADANO,0.0,8811.75
2017-06-01,"MACCHIAVELLI, EDUARDO ALBERTO",MINISTRO DE AMBIENTE Y ESPACIO PUBLICO,0.0,9807.88
2017-06-01,"MENDEZ, JUAN JOSE",SECRETARIO DE TRANSPORTE,0.0,8855.5
2017-06-01,"MIGUEL, FELIPE OSCAR",JEFE DE GABINETE DE MINISTROS,0.0,9732.38
2017-06-01,"MOCCIA, FRANCO",MINISTRO DE DESARROLLO URBANO Y TRANSPORTE,0.0,9798.5
2017-06-01,"MONTIEL, MARIA LETICIA",SECRETARIO LEGAL Y TECNICA,0.0,9641.56
2017-06-01,"MURA, MARTIN",MINISTRO DE HACIENDA,0.0,9771.44
2017-06-01,"NACHON, MARCELO JORGE",SECRETARIO DE MEDIOS,0.0,9641.56
2017-06-01,"OCAMPO, FERNANDO MARTIN",MINISTRO DE JUSTICIA Y SEGURIDAD,0.0,9923.5
2017-06-01,"PETITT, ANGEL JORGE",MINISTRO DE CULTURA,0.0,9736.0
2017-06-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",JEFE DE GOBIERNO,0.0,7787.69
2017-06-01,"ROMERO, CLAUDIO ARIEL",SECRETARIO DE TERCERA EDAD,0.0,8824.25
2017-06-01,"SANTILLI, DIEGO CESAR",VICE JEFE DE GOBIERNO,0.0,6916.69
2017-06-01,"SCRENCI SILVA, BRUNO GUIDO",MINISTRO DE GOBIERNO,0.0,9382.88
2017-06-01,"STRAFACE, FERNANDO DIEGO",SECRETARIO DE GENERAL Y RELACIONES INTERNACIONALES,0.0,9778.5
2017-06-01,"TAGLIAFERRI, GUADALUPE",MINISTRO DE HABITAT Y DESARROLLO HUMANO,0.0,11161.69
2017-06-01,"UHALDE, MARIA PAULA",SECRETARIO DE CULTURA CIUDADANA Y FUNCION PUBLICA,0.0,8824.25
2017-07-01,"ACUÑA, MARIA SOLEDAD",MINISTRO DE EDUCACION,0.0,5063.29
2017-07-01,"ASTARLOA, GABRIEL MARIA",PROCURADOR GENERAL,0.0,7448.65
2017-07-01,"BENEGAS, FERNANDO",SECRETARIO DE PLANEAMIENTO,0.0,4639.12
2017-07-01,"BOU PEREZ, ANA MARIA",MINISTRO DE SALUD,0.0,4796.53
2017-07-01,"COELHO CHICANO, CHRISTIAN",SUBSECRETARIO DE CONTENIDOS,0.0,4559.12
2017-07-01,"COSTANTINO, SERGIO GABRIEL",SECRETARIO DE DESCENTRALIZACION,0.0,4698.53
2017-07-01,"D'ALESSANDRO, MARCELO SILVIO",SECRETARIO DE SEGURIDAD,0.0,4559.12
2017-07-01,"DI BENEDETTO, FEDERICO",SUBSECRETARIO DE COMUNICACION,0.0,4559.12
2017-07-01,"FERNANDEZ, DIEGO HERNAN",SECRETARIO DE INTEGRACION SOCIAL Y URBANA,0.0,4547.35
2017-07-01,"FREDA, MONICA BEATRIZ",SINDICATURA GENERAL DE LA CIUDAD,0.0,4998.65
2017-07-01,"FREIRE, ANDRES","MINISTRO DE MODERNIZACION, INNOVACION Y TECNOLOGIA",0.0,2119.65
2017-07-01,"GIUSTI, JOSE LUIS",SECRETARIO DE SEGURIDAD,0.0,4553.24
2017-07-01,"LEGUIZAMON, ISABELLA KARINA","PRESIDENTE DEL CONSEJO DE LOS DERECHOS DE NIÑAS, NIÑOS Y ADOLESCENTES",0.0,4531.24
2017-07-01,"LOPEZ, MATIAS",SECRETARIO DE DEPORTES Y DESARROLLO CIUDADANO,0.0,4547.35
2017-07-01,"MACCHIAVELLI, EDUARDO ALBERTO",MINISTRO DE AMBIENTE Y ESPACIO PUBLICO,0.0,5090.94
2017-07-01,"MENDEZ, JUAN JOSE",SECRETARIO DE TRANSPORTE,0.0,4547.35
2017-07-01,"MIGUEL, FELIPE OSCAR",JEFE DE GABINETE DE MINISTROS,0.0,5063.29
2017-07-01,"MOCCIA, FRANCO",MINISTRO DE DESARROLLO URBANO Y TRANSPORTE,0.0,5063.29
2017-07-01,"MONTIEL, MARIA LETICIA",SECRETARIO LEGAL Y TECNICA,0.0,5237.53
2017-07-01,"MURA, MARTIN",MINISTRO DE HACIENDA,0.0,5063.29
2017-07-01,"NACHON, MARCELO JORGE",SECRETARIO DE MEDIOS,0.0,5033.53
2017-07-01,"OCAMPO, FERNANDO MARTIN",MINISTRO DE JUSTICIA Y SEGURIDAD,0.0,3450.29
2017-07-01,"PETITT, ANGEL JORGE",MINISTRO DE CULTURA,0.0,5004.47
2017-07-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",JEFE DE GOBIERNO,0.0,3955.24
2017-07-01,"ROMERO, CLAUDIO ARIEL",SECRETARIO DE TERCERA EDAD,0.0,4559.12
2017-07-01,"SANTILLI, DIEGO CESAR",VICE JEFE DE GOBIERNO,0.0,4234.0
2017-07-01,"SCRENCI SILVA, BRUNO GUIDO",MINISTRO DE GOBIERNO,0.0,5063.29
2017-07-01,"STRAFACE, FERNANDO DIEGO",SECRETARIO DE GENERAL Y RELACIONES INTERNACIONALES,0.0,5063.29
2017-07-01,"TAGLIAFERRI, GUADALUPE",MINISTRO DE HABITAT Y DESARROLLO HUMANO,0.0,5063.29
2017-07-01,"UHALDE, MARIA PAULA",SECRETARIO DE CULTURA CIUDADANA Y FUNCION PUBLICA,0.0,4559.12
2017-08-01,"ACUÑA, MARIA SOLEDAD",MINISTRO DE EDUCACION,0.0,5511.53
2017-08-01,"ASTARLOA, GABRIEL MARIA",PROCURADOR GENERAL,0.0,8060.29
2017-08-01,"BENEGAS, FERNANDO",SECRETARIO DE PLANEAMIENTO,0.0,4918.12
2017-08-01,"BOU PEREZ, ANA MARIA",MINISTRO DE SALUD,0.0,5220.35
2017-08-01,"COELHO CHICANO, CHRISTIAN",SUBSECRETARIO DE CONTENIDOS,0.0,4969.94
2017-08-01,"COSTANTINO, SERGIO GABRIEL",SECRETARIO DE DESCENTRALIZACION,0.0,4977.53
2017-08-01,"D'ALESSANDRO, MARCELO SILVIO",SECRETARIO DE SEGURIDAD,0.0,3495.41
2017-08-01,"DI BENEDETTO, FEDERICO",SUBSECRETARIO DE COMUNICACION,0.0,4969.94
2017-08-01,"FERNANDEZ, DIEGO HERNAN",SECRETARIO DE INTEGRACION SOCIAL Y URBANA,0.0,4958.18
2017-08-01,"FERRERO, GENOVEVA",SECRETARIO DE ADMINISTRACION DE SEGURIDAD,0.0,5075.82
2017-08-01,"FREDA, MONICA BEATRIZ",SINDICATURA GENERAL DE LA CIUDAD,0.0,5638.94
2017-08-01,"FREIRE, ANDRES","MINISTRO DE MODERNIZACION, INNOVACION Y TECNOLOGIA",0.0,2806.53
2017-08-01,"GIUSTI, JOSE LUIS",SECRETARIO DE SEGURIDAD,0.0,4964.06
2017-08-01,"LEGUIZAMON, ISABELLA KARINA","PRESIDENTE DEL CONSEJO DE LOS DERECHOS DE NIÑAS, NIÑOS Y ADOLESCENTES",0.0,4931.35
2017-08-01,"LOPEZ, MATIAS",SECRETARIO DE DEPORTES Y DESARROLLO CIUDADANO,0.0,4958.18
2017-08-01,"MACCHIAVELLI, EDUARDO ALBERTO",MINISTRO DE AMBIENTE Y ESPACIO PUBLICO,0.0,5459.53
2017-08-01,"MENDEZ, JUAN JOSE",SECRETARIO DE TRANSPORTE,0.0,5042.06
2017-08-01,"MIGUEL, FELIPE OSCAR",JEFE DE GABINETE DE MINISTROS,0.0,5383.71
2017-08-01,"MOCCIA, FRANCO",MINISTRO DE DESARROLLO URBANO Y TRANSPORTE,0.0,5515.41
2017-08-01,"MONTIEL, MARIA LETICIA",SECRETARIO LEGAL Y TECNICA,0.0,5356.18
2017-08-01,"MURA, MARTIN",MINISTRO DE HACIENDA,0.0,5424.47
2017-08-01,"NACHON, MARCELO JORGE",SECRETARIO DE MEDIOS,0.0,5473.82
2017-08-01,"OCAMPO, FERNANDO MARTIN",MINISTRO DE JUSTICIA Y SEGURIDAD,0.0,3586.88
2017-08-01,"PETITT, ANGEL JORGE",MINISTRO DE CULTURA,0.0,5270.41
2017-08-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",JEFE DE GOBIERNO,0.0,3910.0
2017-08-01,"ROMERO, CLAUDIO ARIEL",SECRETARIO DE TERCERA EDAD,0.0,4969.94
2017-08-01,"SANTILLI, DIEGO CESAR",VICE JEFE DE GOBIERNO,0.0,4004.29
2017-08-01,"SCRENCI SILVA, BRUNO GUIDO",MINISTRO DE GOBIERNO,0.0,6067.71
2017-08-01,"STRAFACE, FERNANDO DIEGO",SECRETARIO DE GENERAL Y RELACIONES INTERNACIONALES,0.0,5431.88
2017-08-01,"TAGLIAFERRI, GUADALUPE",MINISTRO DE HABITAT Y DESARROLLO HUMANO,0.0,5515.41
2017-08-01,"UHALDE, MARIA PAULA",SECRETARIO DE CULTURA CIUDADANA Y FUNCION PUBLICA,0.0,4941.88
2017-09-01,"ACUÑA, MARIA SOLEDAD",MINISTRO DE EDUCACION,0.0,5452.82
2017-09-01,"ASTARLOA, GABRIEL MARIA",PROCURADOR GENERAL,0.0,8052.35
2017-09-01,"BENEGAS, FERNANDO",SECRETARIO DE PLANEAMIENTO,0.0,4853.18
2017-09-01,"BOU PEREZ, ANA MARIA",MINISTRO DE SALUD,0.0,5157.76
2017-09-01,"CARRILLO, FACUNDO",SECRETARIO DE ATENCION Y GESTION CIUDADANA,0.0,6064.59
2017-09-01,"COELHO CHICANO, CHRISTIAN",SUBSECRETARIO DE CONTENIDOS,0.0,4907.35
2017-09-01,"COSTANTINO, SERGIO GABRIEL",SECRETARIO DE DESCENTRALIZACION,0.0,5744.94
2017-09-01,"D'ALESSANDRO, MARCELO SILVIO",SECRETARIO DE SEGURIDAD,0.0,3098.06
2017-09-01,"DI BENEDETTO, FEDERICO",SUBSECRETARIO DE COMUNICACION,0.0,4907.35
2017-09-01,"FERNANDEZ, DIEGO HERNAN",SECRETARIO DE INTEGRACION SOCIAL Y URBANA,0.0,4895.59
2017-09-01,"FERRERO, GENOVEVA",SECRETARIO DE ADMINISTRACION DE SEGURIDAD,0.0,5013.24
2017-09-01,"FREDA, MONICA BEATRIZ",SINDICATURA GENERAL DE LA CIUDAD,0.0,6558.88
2017-09-01,"FREIRE, ANDRES","MINISTRO DE MODERNIZACION, INNOVACION Y TECNOLOGIA",0.0,5417.82
2017-09-01,"GIUSTI, JOSE LUIS",SECRETARIO DE SEGURIDAD,0.0,4901.47
2017-09-01,"LEGUIZAMON, ISABELLA KARINA","PRESIDENTE DEL CONSEJO DE LOS DERECHOS DE NIÑAS, NIÑOS Y ADOLESCENTES",0.0,4843.47
2017-09-01,"LOPEZ, MATIAS",SECRETARIO DE DEPORTES Y DESARROLLO CIUDADANO,0.0,4895.59
2017-09-01,"MACCHIAVELLI, EDUARDO ALBERTO",MINISTRO DE AMBIENTE Y ESPACIO PUBLICO,0.0,5397.65
2017-09-01,"MENDEZ, JUAN JOSE",SECRETARIO DE TRANSPORTE,0.0,4895.59
2017-09-01,"MIGUEL, FELIPE OSCAR",JEFE DE GABINETE DE MINISTROS,0.0,5319.47
2017-09-01,"MOCCIA, FRANCO",MINISTRO DE DESARROLLO URBANO Y TRANSPORTE,0.0,5452.82
2017-09-01,"MONTIEL, MARIA LETICIA",SECRETARIO LEGAL Y TECNICA,0.0,5293.59
2017-09-01,"MURA, MARTIN",MINISTRO DE HACIENDA,0.0,5362.18
2017-09-01,"NACHON, MARCELO JORGE",SECRETARIO DE MEDIOS,0.0,5411.24
2017-09-01,"OCAMPO, FERNANDO MARTIN",MINISTRO DE JUSTICIA Y SEGURIDAD,0.0,3167.88
2017-09-01,"PETITT, ANGEL JORGE",MINISTRO DE CULTURA,0.0,5197.53
2017-09-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",JEFE DE GOBIERNO,0.0,4097.53
2017-09-01,"SANTILLI, DIEGO CESAR",VICE JEFE DE GOBIERNO,0.0,4196.59
2017-09-01,"SCRENCI SILVA, BRUNO GUIDO",MINISTRO DE GOBIERNO,0.0,5621.0
2017-09-01,"STRAFACE, FERNANDO DIEGO",SECRETARIO DE GENERAL Y RELACIONES INTERNACIONALES,0.0,5370.0
2017-09-01,"TAGLIAFERRI, GUADALUPE",MINISTRO DE HABITAT Y DESARROLLO HUMANO,0.0,5452.82
2017-09-01,"UHALDE, MARIA PAULA",SECRETARIO DE CULTURA CIUDADANA Y FUNCION PUBLICA,0.0,4882.0
2017-10-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",JEFE DE GOBIERNO,0.0,4122.88
2017-10-01,"SANTILLI, DIEGO CESAR",VICE JEFE DE GOBIERNO,0.0,4221.94
2017-10-01,"SCRENCI SILVA, BRUNO GUIDO",MINISTRO DE GOBIERNO,0.0,5621.0
2017-10-01,"BOU PEREZ, ANA MARIA",MINISTRO DE SALUD,0.0,6962.06
2017-10-01,"PETITT, ANGEL JORGE",MINISTRO DE CULTURA,0.0,5197.53
2017-10-01,"MURA, MARTIN",MINISTRO DE HACIENDA,0.0,5370.47
2017-10-01,"MACCHIAVELLI, EDUARDO ALBERTO",MINISTRO DE AMBIENTE Y ESPACIO PUBLICO,0.0,5405.94
2017-10-01,"ACUÑA, MARIA SOLEDAD",MINISTRO DE EDUCACION,0.0,6864.12
2017-10-01,"FREDA, MONICA BEATRIZ",SINDICATURA GENERAL DE LA CIUDAD,0.0,5576.35
2017-10-01,"TAGLIAFERRI, GUADALUPE",MINISTRO DE HABITAT Y DESARROLLO HUMANO,0.0,5452.82
2017-10-01,"MOCCIA, FRANCO",MINISTRO DE DESARROLLO URBANO Y TRANSPORTE,0.0,5452.82
2017-10-01,"MIGUEL, FELIPE OSCAR",JEFE DE GABINETE DE MINISTROS,0.0,5327.76
2017-10-01,"OCAMPO, FERNANDO MARTIN",MINISTRO DE JUSTICIA Y SEGURIDAD,0.0,3033.53
2017-10-01,"LOPEZ, MATIAS",SECRETARIO DE DEPORTES Y DESARROLLO CIUDADANO,0.0,4895.59
2017-10-01,"GIUSTI, JOSE LUIS",SECRETARIO DE SEGURIDAD,0.0,4901.47
2017-10-01,"MONTIEL, MARIA LETICIA",SECRETARIO LEGAL Y TECNICA,0.0,5293.59
2017-10-01,"D'ALESSANDRO, MARCELO SILVIO",SECRETARIO DE SEGURIDAD,0.0,2790.53
2017-10-01,"CARRILLO, FACUNDO",SECRETARIO DE ATENCION Y GESTION CIUDADANA,0.0,5013.24
2017-10-01,"COSTANTINO, SERGIO GABRIEL",SECRETARIO DE DESCENTRALIZACION,0.0,4951.76
2017-10-01,"FERRERO, GENOVEVA",SECRETARIO DE ADMINISTRACION DE SEGURIDAD,0.0,5013.24
2017-10-01,"NACHON, MARCELO JORGE",SECRETARIO DE MEDIOS,0.0,5411.24
2017-10-01,"FERNANDEZ, DIEGO HERNAN",SECRETARIO DE INTEGRACION SOCIAL Y URBANA,0.0,4895.59
2017-10-01,"UHALDE, MARIA PAULA",SECRETARIO DE CULTURA CIUDADANA Y FUNCION PUBLICA,0.0,4890.29
2017-10-01,"BENEGAS, FERNANDO",SECRETARIO DE PLANEAMIENTO,0.0,4861.47
2017-10-01,"STRAFACE, FERNANDO DIEGO",SECRETARIO DE GENERAL Y RELACIONES INTERNACIONALES,0.0,5918.65
2017-10-01,"MENDEZ, JUAN JOSE",SECRETARIO DE TRANSPORTE,0.0,5069.0
2017-10-01,"LEGUIZAMON, ISABELLA KARINA","PRESIDENTE DEL CONSEJO DE LOS DERECHOS DE NIÑAS, NIÑOS Y ADOLESCENTES",0.0,4851.71
2017-10-01,"DI BENEDETTO, FEDERICO",SUBSECRETARIO DE COMUNICACION,0.0,4907.35
2017-10-01,"COELHO CHICANO, CHRISTIAN",SUBSECRETARIO DE CONTENIDOS,0.0,4907.35
2017-10-01,"ASTARLOA, GABRIEL MARIA",PROCURADOR GENERAL,0.0,8052.35
2017-10-01,"FREIRE, ANDRES","MINISTRO DE MODERNIZACION, INNOVACION Y TECNOLOGIA",0.0,2193.18
2017-11-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",JEFE DE GOBIERNO,0.0,4221.09
2017-11-01,"SANTILLI, DIEGO CESAR",VICE JEFE DE GOBIERNO,0.0,4320.11
2017-11-01,"SCRENCI SILVA, BRUNO GUIDO",MINISTRO DE GOBIERNO,0.0,5621.02
2017-11-01,"BOU PEREZ, ANA MARIA",MINISTRO DE SALUD,0.0,5157.78
2017-11-01,"PETITT, ANGEL JORGE",MINISTRO DE CULTURA,0.0,5197.52
2017-11-01,"MURA, MARTIN",MINISTRO DE HACIENDA,0.0,5370.47
2017-11-01,"MACCHIAVELLI, EDUARDO ALBERTO",MINISTRO DE AMBIENTE Y ESPACIO PUBLICO,0.0,5405.95
2017-11-01,"ACUÑA, MARIA SOLEDAD",MINISTRO DE EDUCACION,0.0,5452.82
2017-11-01,"FREDA, MONICA BEATRIZ",SINDICATURA GENERAL DE LA CIUDAD,0.0,6359.95
2017-11-01,"TAGLIAFERRI, GUADALUPE",MINISTRO DE HABITAT Y DESARROLLO HUMANO,0.0,5452.82
2017-11-01,"MOCCIA, FRANCO",MINISTRO DE DESARROLLO URBANO Y TRANSPORTE,0.0,5452.82
2017-11-01,"MIGUEL, FELIPE OSCAR",JEFE DE GABINETE DE MINISTROS,0.0,5327.76
2017-11-01,"OCAMPO, FERNANDO MARTIN",MINISTRO DE JUSTICIA Y SEGURIDAD,0.0,3782.57
2017-11-01,"FREIRE, ANDRES","MINISTRO DE MODERNIZACION, INNOVACION Y TECNOLOGIA",0.0,5620.19
2017-11-01,"LOPEZ, MATIAS",SECRETARIO DE DEPORTES Y DESARROLLO CIUDADANO,0.0,4895.6
2017-11-01,"GIUSTI, JOSE LUIS",SECRETARIO DE SEGURIDAD,0.0,4901.48
2017-11-01,"MONTIEL, MARIA LETICIA",SECRETARIO LEGAL Y TECNICA,0.0,5293.62
2017-11-01,"D'ALESSANDRO, MARCELO SILVIO",SECRETARIO DE SEGURIDAD,0.0,3095.47
2017-11-01,"CARRILLO, FACUNDO",SECRETARIO DE ATENCIÓN Y GESTIÓN CIUDADANA,0.0,4885.07
2017-11-01,"COSTANTINO, SERGIO GABRIEL",SECRETARIO DE DESCENTRALIZACION,0.0,4920.86
2017-11-01,"FERRERO, GENOVEVA",SECRETARIO DE ADMINISTRACION DE SEGURIDAD,0.0,5013.24
2017-11-01,"NACHON, MARCELO JORGE",SECRETARIO DE MEDIOS,0.0,5411.26
2017-11-01,"FERNANDEZ, DIEGO HERNAN",SECRETARIO DE INTEGRACION SOCIAL Y URBANA,0.0,4895.6
2017-11-01,"UHALDE, MARIA PAULA",SECRETARIO DE CULTURA CIUDADANA Y FUNCION PUBLICA,0.0,4890.3
2017-11-01,"BENEGAS, FERNANDO",SECRETARIO DE PLANEAMIENTO,0.0,4861.44
2017-11-01,"STRAFACE, FERNANDO DIEGO",SECRETARIO DE GENERAL Y RELACIONES INTERNACIONALES,0.0,5378.3
2017-11-01,"MENDEZ, JUAN JOSE",SECRETARIO DE TRANSPORTE,0.0,4895.6
2017-11-01,"LEGUIZAMON, ISABELLA KARINA","PRESIDENTE DEL CONSEJO DE LOS DERECHOS DE NIÑAS, NIÑOS Y ADOLESCENTES",0.0,4851.73
2017-11-01,"DI BENEDETTO, FEDERICO",SUBSECRETARIO DE COMUNICACION,0.0,4907.36
2017-11-01,"COELHO CHICANO, CHRISTIAN",SUBSECRETARIO DE CONTENIDOS,0.0,4907.36
2017-11-01,"ASTARLOA, GABRIEL MARIA",PROCURADOR GENERAL,0.0,8052.36
2017-12-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",JEFE DE GOBIERNO,0.0,4903.0
2017-12-01,"SANTILLI, DIEGO CESAR",VICE JEFE DE GOBIERNO,0.0,5068.62
2017-12-01,"SCRENCI SILVA, BRUNO GUIDO",MINISTRO DE GOBIERNO,0.0,6202.74
2017-12-01,"BOU PEREZ, ANA MARIA",MINISTRO DE SALUD,0.0,5771.15
2017-12-01,"PETITT, ANGEL JORGE",MINISTRO DE CULTURA,0.0,5752.19
2017-12-01,"MURA, MARTIN",MINISTRO DE HACIENDA,0.0,5896.2
2017-12-01,"MACCHIAVELLI, EDUARDO ALBERTO",MINISTRO DE AMBIENTE Y ESPACIO PUBLICO,0.0,5981.16
2017-12-01,"ACUÑA, MARIA SOLEDAD",MINISTRO DE EDUCACION,0.0,6038.72
2017-12-01,"FREDA, MONICA BEATRIZ",SINDICATURA GENERAL DE LA CIUDAD,0.0,6115.49
2017-12-01,"TAGLIAFERRI, GUADALUPE",MINISTRO DE HABITAT Y DESARROLLO HUMANO,0.0,6049.81
2017-12-01,"MOCCIA, FRANCO",MINISTRO DE DESARROLLO URBANO Y TRANSPORTE,0.0,5993.3
2017-12-01,"MIGUEL, FELIPE OSCAR",JEFE DE GABINETE DE MINISTROS,0.0,5853.52
2017-12-01,"OCAMPO, FERNANDO MARTIN",MINISTRO DE JUSTICIA Y SEGURIDAD,0.0,6160.92
2017-12-01,"LOPEZ, MATIAS",SECRETARIO DE DEPORTES Y DESARROLLO CIUDADANO,0.0,5476.67
2017-12-01,"GIUSTI, JOSE LUIS",SECRETARIO DE SEGURIDAD,0.0,5482.22
2017-12-01,"MONTIEL, MARIA LETICIA",SECRETARIO LEGAL Y TECNICA,0.0,5849.64
2017-12-01,"D'ALESSANDRO, MARCELO SILVIO",SECRETARIO DE SEGURIDAD,0.0,5538.76
2017-12-01,"CARRILLO, FACUNDO",SECRETARIO DE ATENCIÓN Y GESTIÓN CIUDADANA,0.0,5491.78
2017-12-01,"COSTANTINO, SERGIO GABRIEL",SECRETARIO DE DESCENTRALIZACION,0.0,5576.7
2017-12-01,"FERRERO, GENOVEVA",SECRETARIO DE ADMINISTRACION DE SEGURIDAD,0.0,5587.78
2017-12-01,"NACHON, MARCELO JORGE",SECRETARIO DE MEDIOS,0.0,5960.75
2017-12-01,"FERNANDEZ, DIEGO HERNAN",SECRETARIO DE INTEGRACION SOCIAL Y URBANA,0.0,5476.67
2017-12-01,"UHALDE, MARIA PAULA",SECRETARIO DE CULTURA CIUDADANA Y FUNCION PUBLICA,0.0,5503.0
2017-12-01,"BENEGAS, FERNANDO",SECRETARIO DE PLANEAMIENTO,0.0,5571.56
2017-12-01,"STRAFACE, FERNANDO DIEGO",SECRETARIO DE GENERAL Y RELACIONES INTERNACIONALES,0.0,6006.03
2017-12-01,"MENDEZ, JUAN JOSE",SECRETARIO DE TRANSPORTE,0.0,5476.67
2017-12-01,"LEGUIZAMON, ISABELLA KARINA","PRESIDENTE DEL CONSEJO DE LOS DERECHOS DE NIÑAS, NIÑOS Y ADOLESCENTES",0.0,5415.59
2017-12-01,"DI BENEDETTO, FEDERICO",SUBSECRETARIO DE COMUNICACION,0.0,5639.84
2017-12-01,"COELHO CHICANO, CHRISTIAN",SUBSECRETARIO DE CONTENIDOS,0.0,5589.74
2017-12-01,"ASTARLOA, GABRIEL MARIA",PROCURADOR GENERAL,0.0,7839.44
2017-12-01,"FREIRE, ANDRES","MINISTRO DE MODERNIZACION, INNOVACION Y TECNOLOGIA",0.0,1580.23
2018-01-01,"RODRIGUEZ LARRETA,  HORACIO ANTONIO",Jefe de Gobierno,7542.25,7542.25
2018-01-01,"SANTILLI,  DIEGO CESAR",Vicejefatura de Gobierno,7542.25,7542.25
2018-01-01,"ACUÑA,  MARIA SOLEDAD",Ministerio de Educación e Innovación,8753.06,8753.06
2018-01-01,"ASTARLOA,  GABRIEL MARIA",Procuración General de la Ciudad de Buenos Aires,9850.15,9850.15
2018-01-01,"AVOGADRO,  ENRIQUE LUIS",Ministerio de Cultura,8753.06,8753.06
